"시점",면적 (㏊),생산량 (M/T),단위생산량 (kg/10a)
"시점",사과,사과,사과
"2012",239.0,4507.0,1895.0
"2013",239.0,4630.0,1946.0
"2014",239.0,4629.0,1946.0
"2015",239.0,4675.0,1955.0
"2016",240.0,4678.0,1946.0
"2017",240.0,4595.0,1915.0
"2018",250.0,4600.0,1920.0
"2019",250.0,3420.0,1368.0
