"시점",합계,합계,합계
"시점",사과,사과,사과
"시점",면적 (㏊),생산량 (M/T),단위생산량 (kg/10a)
"2011",12.3,174.8,1421.1
"2012",5.7,87.0,1526.3
"2013",5.2,77.5,1490.4
"2014",5.0,80.6,1612.0
"2015",6.3,80.0,1600.0
"2016",8.5,115.0,1352.9
"2017",6.9,105.1,1523.2
"2018",16.1,179.0,1111.8
"2019",19.3,173.0,896.4
"2020",19.7,325.6,1652.8
