"시점",합계,합계,합계
"시점",사과,사과,사과
"시점",면적 (㏊),생산량 (M/T),단위생산량 (㎏/10a)
"2011",1804.8,29461.8,1632.4
"2012",1818.2,29627.1,1629.5
"2013",1873.3,35701.5,1905.8
"2014",1730.4,36986.0,2137.4
"2015",1975.4,44152.2,2235.1
"2016",2016.5,44501.0,2206.8
"2017",1994.9,43184.5,2164.7
"2018",2043.9,40759.2,1994.2
"2019",2090.8,42289.1,2022.6
"2020",2011.0,38878.9,1933.3
